"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","hodnocene_obdobi_od","hodnocene_obdobi_do","oop","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","pracoviste","ID_ND_AKCE"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","POCET_HODNOCENYCH_LOKALIT",4,NA,"poèet dílèích lokalit","nehodnocen","setrvalý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0623793","Úvalský rybník","Bombina bombina",1188,2022-04-23,2024-06-23,"Krajský úøad Jihomoravského kraje","CELKOVE_HODNOCENI",NA,NA,"hodnocení dílèích parametrù","dobrý","setrvalý",2025-04-10,"RP Jižní Morava","12747414 || 12747430 || 12226113 || 12226171 || 12747402 || 13390068 || 12748301 || 12748317 || 13390060 || 13390066 || 12748297 || 12748306 || 13390041 || 13390077 || 12748309 || 13390106 || 12748296 || 12748307 || 12748312 || 13390103 || 12748310 || 13390042"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","PRESENCE_P1a",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","POCET_MIN",0,NA,"adulti","nehodnocen","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","POCET_MAX",0,NA,"adulti","nehodnocen","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","POPULACE_P1b",NA,100,"% lokalit v dobrém stavu","neznámý","neznámý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","REPRODUKCE_P2",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","ZTRATA_BIOTOPU_P3",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","TLAK_RYB_P4",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","MANIPULACE_HLADINOU_P5",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","VYSYCHANI_P6",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","VEGETACE_P7",0,100,"% lokalit v dobrém stavu","špatný","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","PRUHLEDNOST_P8",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","UHYN_P10",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","CELKOVE_P0",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","CELKOVE_HODNOCENI",NA,NA,"hodnocení dílèích parametrù","dobrý","neznámý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Triturus cristatus",1166,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","POCET_HODNOCENYCH_LOKALIT",1,NA,"poèet dílèích lokalit","nehodnocen","setrvalý",2025-04-10,"RP Støední Èechy","12747040 || 12747039 || 12085133 || 13184722 || 12747052 || 12085101 || 12085071 || 13184721"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","PRESENCE_P1a",100,100,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","POCET_MIN",0,NA,"adulti","nehodnocen","setrvalý",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","POCET_MAX",0,NA,"adulti","nehodnocen","setrvalý",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","POPULACE_P1b",NA,100,"% lokalit v dobrém stavu","neznámý","neznámý",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","REPRODUKCE_P2",100,100,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","ZTRATA_BIOTOPU_P3",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","TLAK_RYB_P4",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","VYSYCHANI_P6",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","VEGETACE_P7",100,100,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","ZASTIN_P9",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","UHYN_P10",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","CELKOVE_P0",100,100,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","POCET_HODNOCENYCH_LOKALIT",1,NA,"poèet dílèích lokalit","nehodnocen","setrvalý",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0213822","V Hlinišatech","Bombina variegata",1193,2022-04-21,2024-07-16,"AOPK ÈR - RP Støední Èechy","CELKOVE_HODNOCENI",NA,NA,"hodnocení dílèích parametrù","dobrý","zlepšující se",2025-04-10,"RP Støední Èechy","12084441 || 12084412 || 12747038 || 12747104 || 13184702 || 13184703 || 13184689 || 12084413 || 12747012"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","PRESENCE_P1a",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","POCET_MIN",13,NA,"volající samci","nehodnocen","zlepšující se",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","POCET_MAX",70,NA,"volající samci","nehodnocen","zlepšující se",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","POPULACE_P1b",NA,50,"% lokalit v dobrém stavu","neznámý","neznámý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","REPRODUKCE_P2",NA,NA,"% lokalit v dobrém stavu","nehodnocen","neznámý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","ZTRATA_BIOTOPU_P3",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","TLAK_RYB_P4",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","MANIPULACE_HLADINOU_P5",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","VYSYCHANI_P6",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","PRUHLEDNOST_P8",66.67,50,"% lokalit v dobrém stavu","dobrý","zhoršující se",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","ZASTIN_P9",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","UHYN_P10",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","CELKOVE_P0",100,50,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","POCET_HODNOCENYCH_LOKALIT",3,NA,"poèet dílèích lokalit","nehodnocen","zlepšující se",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0613336","V Kopaninách","Bombina bombina",1188,2023-05-28,2024-07-18,"Krajský úøad Kraje Vysoèina","CELKOVE_HODNOCENI",NA,NA,"hodnocení dílèích parametrù","dobrý","setrvalý",2025-04-10,"RP Vysoèina","12710226 || 12710250 || 12710244 || 13110928 || 13110927 || 13110930 || 13110932 || 13110935 || 13110926 || 13110934 || 13110929"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","PRESENCE_P1a",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","POCET_MIN",11,NA,"adulti","nehodnocen","zlepšující se",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","POCET_MAX",50,NA,"adulti","nehodnocen","zlepšující se",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","POPULACE_P1b",100,100,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","REPRODUKCE_P2",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","ZTRATA_BIOTOPU_P3",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","TLAK_RYB_P4",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","MANIPULACE_HLADINOU_P5",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","VYSYCHANI_P6",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","VEGETACE_P7",100,100,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
"Druh","CZ0813475","Václavovice - pískovna","Triturus cristatus",1166,2022-05-15,2024-08-25,"Krajský úøad Moravskoslezského kraje","PRUHLEDNOST_P8",0,100,"% lokalit v dobrém stavu","špatný","zhoršující se",2025-04-10,"RP Moravskoslezské","12768969 || 13443060 || 12229736 || 12768993 || 13443132 || 12229782 || 12768994"
