typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;hodnocene_obdobi_od;hodnocene_obdobi_do;oop;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;pracoviste;ind_nadr;metodika
Druh;CZ0614131;Údolí Oslavy a Chvojnice;Himantoglossum adriaticum;NA;2000-01-01;2024-07-11;Krajský úřad Jihomoravského kraje, AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0614131;Údolí Oslavy a Chvojnice;Himantoglossum adriaticum;NA;2000-01-01;2024-07-11;Krajský úřad Jihomoravského kraje, AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0212021;Slatinná louka u Velenky;Thesium ebracteatum;NA;2000-02-10;2024-06-20;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0212021;Slatinná louka u Velenky;Thesium ebracteatum;NA;2000-02-10;2024-06-20;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0212021;Slatinná louka u Velenky;Thesium ebracteatum;NA;2000-02-10;2024-06-20;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0212023;Písčina u Tišic;Jurinea cyanoides;NA;2000-08-16;2024-11-03;Krajský úřad Středočeského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Střední Čechy;NA;15087
Druh;CZ0212023;Písčina u Tišic;Jurinea cyanoides;NA;2000-08-16;2024-11-03;Krajský úřad Středočeského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Střední Čechy;NA;15087
Druh;CZ0212023;Písčina u Tišic;Jurinea cyanoides;NA;2000-08-16;2024-11-03;Krajský úřad Středočeského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Střední Čechy;NA;15087
Druh;CZ0622026;Trkmanské louky;Cirsium brachycephalum;NA;2002-10-01;2024-07-09;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622026;Trkmanské louky;Cirsium brachycephalum;NA;2002-10-01;2024-07-09;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622026;Trkmanské louky;Cirsium brachycephalum;NA;2002-10-01;2024-07-09;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622037;Trkmanec - Rybníčky;Cirsium brachycephalum;NA;2000-01-01;2024-07-07;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622037;Trkmanec - Rybníčky;Cirsium brachycephalum;NA;2000-01-01;2024-07-07;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622037;Trkmanec - Rybníčky;Cirsium brachycephalum;NA;2000-01-01;2024-07-07;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0422077;Kleneč;Dianthus arenarius subsp. bohemicus;NA;2000-01-01;2024-04-12;AOPK ČR - RP SCHKO České středohoří;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0422077;Kleneč;Dianthus arenarius subsp. bohemicus;NA;2000-01-01;2024-04-12;AOPK ČR - RP SCHKO České středohoří;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
Druh;CZ0422077;Kleneč;Dianthus arenarius subsp. bohemicus;NA;2000-01-01;2024-04-12;AOPK ČR - RP SCHKO České středohoří;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO České středohoří;NA;15087
