"","sitecode","habitat","region_id","pair","datum_new","datum_old"
"1742","CZ0530028","9130","CZ0982","VMB1_VMB2",2013-09-24,2003-08-16
"1743","CZ0530033","9110","CZ2105","VMB1_VMB2",2017-06-30,2005-09-11
"1744","CZ0530033","9110","CZ2109","VMB1_VMB2",2017-06-07,2003-08-16
"1745","CZ0530033","9130","CZ2105","VMB1_VMB2",2017-06-24,2005-09-10
"1746","CZ0530033","9130","CZ2109","VMB1_VMB2",2017-06-07,2005-09-10
"1747","CZ0530034","9110","CZ0050","VMB1_VMB2",2013-09-19,2004-06-25
"1748","CZ0530034","9130","CZ0050","VMB1_VMB2",2013-09-19,2005-09-03
"1749","CZ0530034","91E0","CZ0050","VMB1_VMB2",2013-09-19,2004-06-10
"1750","CZ0530037","9180","CZ0981","VMB2_VMB0",2023-05-10,2008-05-06
"1751","CZ0530146","9110","CZ0815","VMB2_VMB0",2022-08-28,2008-09-09
"1752","CZ0530146","9110","CZ0819","VMB2_VMB0",2023-09-03,2008-08-23
"1753","CZ0530146","9110","CZ2732","VMB1_VMB2",2010-07-02,2005-08-28
"1754","CZ0530146","91D0","CZ2732","VMB1_VMB2",2010-07-09,2005-08-28
"1755","CZ0530146","9410","CZ0815","VMB2_VMB0",2022-08-29,2010-07-05
"1756","CZ0530146","9410","CZ0819","VMB2_VMB0",2023-09-03,2008-08-21
"1757","CZ0530146","9410","CZ2732","VMB1_VMB2",2010-07-10,2005-08-28
"1758","CZ0530149","9130","CZ0744","VMB1_VMB2",2015-10-23,2005-09-09
"1759","CZ0530149","9180","CZ0744","VMB1_VMB2",2012-09-26,2002-06-10
"1760","CZ0530149","91E0","CZ0744","VMB1_VMB2",2015-10-23,2002-06-10
"1761","CZ0530174","91E0","CZ0774","VMB2_VMB0",2023-05-30,2009-07-17
"1762","CZ0530500","9110","CZ0768","VMB2_VMB0",2020-09-29,2008-08-07
"1763","CZ0530500","9110","CZ2495","VMB1_VMB2",2016-08-26,2002-06-21
"1764","CZ0530500","9130","CZ0768","VMB2_VMB0",2020-07-29,2008-08-07
"1765","CZ0530500","9130","CZ2495","VMB1_VMB2",2016-08-26,2005-08-03
"1766","CZ0530500","9180","CZ0768","VMB2_VMB0",2020-09-29,2008-08-07
"1767","CZ0530500","9180","CZ2495","VMB1_VMB2",2016-08-12,2004-05-01
"1768","CZ0530501","9130","CZ2490","VMB1_VMB2",2015-05-30,2002-08-18
"1769","CZ0530501","9130","CZ2514","VMB1_VMB2",2015-05-29,2002-08-19
"1770","CZ0530501","9130","CZ2563","VMB1_VMB2",2015-05-15,2002-08-21
"1771","CZ0530501","9180","CZ0981","VMB2_VMB0",2023-05-10,2008-05-19
"1772","CZ0530501","9180","CZ2514","VMB1_VMB2",2015-05-29,2002-08-23
"1773","CZ0530501","9180","CZ2563","VMB1_VMB2",2015-05-08,2002-08-21
"1774","CZ0530503","9110","CZ0986","VMB2_VMB0",2023-09-28,2010-06-23
"1775","CZ0530503","9110","CZ2659","VMB1_VMB2",2010-07-02,2005-08-12
"1776","CZ0530503","9130","CZ0986","VMB2_VMB0",2023-09-10,2008-08-27
"1777","CZ0530503","9130","CZ2659","VMB1_VMB2",2010-07-04,2002-08-06
"1778","CZ0534051","91E0","CZ0762","VMB2_VMB0",2022-07-15,2008-07-17
"1779","CZ0534053","9110","CZ0236","VMB2_VMB0",2019-07-25,2008-07-28
"1780","CZ0534053","9110","CZ0959","VMB2_VMB0",2021-08-19,2008-11-04
"1781","CZ0534053","9130","CZ0236","VMB1_VMB2",2008-07-28,2003-06-20
"1782","CZ0534053","9130","CZ0959","VMB2_VMB0",2021-08-23,2008-11-04
"1783","CZ0534053","9180","CZ0236","VMB2_VMB0",2019-07-25,2008-07-28
"1784","CZ0534053","9180","CZ0959","VMB2_VMB0",2021-08-23,2008-11-04
"1785","CZ0534054","91E0","CZ2303","VMB1_VMB2",2012-07-12,2002-05-15
"1786","CZ0534054","91E0","CZ2307","VMB1_VMB2",2011-06-10,2002-05-15
"1787","CZ0610003","9130","CZ0317","VMB2_VMB0",2022-08-31,2007-07-11
"1788","CZ0610005","9150","CZ1780","VMB1_VMB2",2014-09-27,2003-05-02
"1789","CZ0610025","9130","CZ1195","VMB1_VMB2",2009-08-29,2002-11-19
"1790","CZ0610025","9130","CZ1199","VMB1_VMB2",2012-10-08,2002-11-19
"1791","CZ0610025","9170","CZ1195","VMB1_VMB2",2009-07-30,2001-10-18
"1792","CZ0610025","9170","CZ1199","VMB1_VMB2",2012-10-08,2002-11-19
"1793","CZ0610145","91E0","CZ0760","VMB1_VMB2",2015-06-09,2002-05-08
"1794","CZ0610159","9130","CZ0507","VMB2_VMB0",2021-10-18,2009-04-16
"1795","CZ0610159","9180","CZ0507","VMB2_VMB0",2021-10-15,2009-04-16
"1796","CZ0610175","9110","CZ0664","VMB1_VMB2",2011-09-06,2002-06-03
"1797","CZ0610179","9170","CZ0572","VMB2_VMB0",2025-08-20,2009-09-15
"1798","CZ0610179","9170","CZ0578","VMB1_VMB2",2012-08-16,2001-07-21
"1799","CZ0610179","9170","CZ1266","VMB1_VMB2",2012-08-09,2001-06-29
"1800","CZ0610401","9110","CZ0310","VMB1_VMB2",2012-08-16,2002-08-05
"1801","CZ0610401","9130","CZ0310","VMB1_VMB2",2012-08-15,2001-08-21
"1802","CZ0610412","9110","CZ0718","VMB2_VMB0",2023-08-17,2009-10-07
"1803","CZ0610412","9130","CZ0713","VMB1_VMB2",2009-09-23,2001-08-18
"1804","CZ0610412","9130","CZ0718","VMB2_VMB0",2023-08-17,2009-10-07
"1805","CZ0610412","9130","CZ2052","VMB1_VMB2",2020-06-23,2001-08-18
"1806","CZ0610412","91E0","CZ0713","VMB1_VMB2",2009-09-23,2001-08-18
"1807","CZ0610412","91E0","CZ0718","VMB2_VMB0",2023-08-17,2009-10-07
"1808","CZ0614053","91D0","CZ0708","VMB2_VMB0",2022-10-28,2008-08-26
"1809","CZ0614053","9410","CZ0708","VMB2_VMB0",2022-10-28,2008-08-07
"1810","CZ0614131","9170","CZ0594","VMB1_VMB2",2015-06-26,2002-06-19
"1811","CZ0614131","9170","CZ1315","VMB1_VMB2",2010-06-12,2005-05-03
"1812","CZ0614131","9170","CZ1364","VMB1_VMB2",2014-05-01,2004-07-26
"1813","CZ0614131","9170","CZ1387","VMB1_VMB2",2010-05-28,2005-05-19
"1814","CZ0614131","9180","CZ1315","VMB1_VMB2",2010-06-12,2004-06-26
"1815","CZ0614131","9180","CZ1364","VMB1_VMB2",2014-05-01,2004-07-24
"1816","CZ0614131","9180","CZ1387","VMB1_VMB2",2010-05-28,2005-05-19
"1817","CZ0614131","91I0","CZ1315","VMB1_VMB2",2010-06-12,2001-06-30
"1818","CZ0614131","91I0","CZ1364","VMB1_VMB2",2014-05-01,2005-05-03
"1819","CZ0614131","91I0","CZ1387","VMB1_VMB2",2010-05-25,2002-09-22
"1820","CZ0614134","9170","CZ1273","VMB1_VMB2",2014-08-23,2005-09-13
"1821","CZ0614134","9170","CZ1302","VMB1_VMB2",2014-09-06,2004-07-29
"1822","CZ0614134","9180","CZ1273","VMB1_VMB2",2014-08-23,2003-06-11
"1823","CZ0614134","9180","CZ1302","VMB1_VMB2",2014-06-20,2002-09-23
"1824","CZ0614134","91I0","CZ1273","VMB1_VMB2",2014-07-07,2005-09-13
"1825","CZ0614134","91I0","CZ1302","VMB1_VMB2",2014-09-06,2005-09-13
"1826","CZ0620005","91G0","CZ0485","VMB2_VMB0",2023-05-22,2009-09-10
"1827","CZ0620037","9170","CZ1357","VMB2_VMB0",2023-04-07,2008-06-18
"1828","CZ0620037","91I0","CZ1357","VMB2_VMB0",2022-07-06,2008-06-19
"1829","CZ0620055","91G0","CZ0536","VMB1_VMB2",2008-09-13,2004-05-16
"1830","CZ0620055","91G0","CZ1082","VMB1_VMB2",2015-09-16,2004-05-16
"1831","CZ0620084","91E0","CZ0485","VMB2_VMB0",2023-05-10,2009-09-02
"1832","CZ0620084","91E0","CZ1106","VMB1_VMB2",2017-04-25,2004-04-10
"1833","CZ0620084","91F0","CZ0485","VMB2_VMB0",2023-05-12,2009-09-01
"1834","CZ0620084","91F0","CZ1106","VMB1_VMB2",2017-04-25,2004-04-10
"1835","CZ0620101","91I0","CZ1172","VMB1_VMB2",2012-07-11,2005-09-06
"1836","CZ0620103","9170","CZ1158","VMB1_VMB2",2014-05-27,2002-08-21
"1837","CZ0620103","9170","CZ1165","VMB1_VMB2",2014-05-28,2002-09-28
"1838","CZ0620103","91G0","CZ1158","VMB1_VMB2",2014-05-27,2002-08-21
"1839","CZ0620103","91G0","CZ1165","VMB1_VMB2",2014-05-28,2002-12-31
"1840","CZ0620103","91I0","CZ1158","VMB1_VMB2",2014-05-27,2002-08-21
"1841","CZ0620103","91I0","CZ1165","VMB1_VMB2",2014-05-28,2002-08-22
"1842","CZ0620120","9170","CZ1511","VMB2_VMB0",2022-05-22,2008-05-16
"1843","CZ0620120","91I0","CZ1511","VMB2_VMB0",2022-05-21,2008-05-16
"1844","CZ0620132","9130","CZ1721","VMB1_VMB2",2013-09-28,2002-11-21
"1845","CZ0620132","9130","CZ1760","VMB1_VMB2",2014-09-28,2002-11-21
"1846","CZ0620132","9180","CZ1721","VMB1_VMB2",2013-09-27,2002-11-21
"1847","CZ0620132","9180","CZ1760","VMB1_VMB2",2014-09-28,2002-11-21
"1848","CZ0620158","91F0","CZ1212","VMB2_VMB0",2022-09-25,2009-07-24
"1849","CZ0620169","91G0","CZ0441","VMB2_VMB0",2021-09-30,2007-11-21
"1850","CZ0620169","91I0","CZ0441","VMB2_VMB0",2021-06-12,2007-07-26
"1851","CZ0620177","91G0","CZ0449","VMB2_VMB0",2021-09-17,2007-09-17
"1852","CZ0620177","91G0","CZ0450","VMB1_VMB2",2008-08-23,2002-09-01
"1853","CZ0620177","91G0","CZ1040","VMB1_VMB2",2018-04-20,2002-08-21
"1854","CZ0620177","91I0","CZ0449","VMB2_VMB0",2021-09-17,2007-09-17
"1855","CZ0620177","91I0","CZ0450","VMB1_VMB2",2008-08-23,2002-09-01
"1856","CZ0620181","91E0","CZ1050","VMB1_VMB2",2012-08-25,2002-11-19
"1857","CZ0620181","91F0","CZ1047","VMB1_VMB2",2012-09-25,2002-11-19
"1858","CZ0620181","91F0","CZ1050","VMB1_VMB2",2012-08-25,2002-11-19
"1859","CZ0620191","9130","CZ0632","VMB1_VMB2",2017-08-03,2003-07-14
"1860","CZ0620191","9130","CZ1721","VMB1_VMB2",2013-09-27,2003-07-10
"1861","CZ0620191","9170","CZ0632","VMB1_VMB2",2017-10-19,2003-07-15
"1862","CZ0620191","9170","CZ1721","VMB1_VMB2",2014-10-01,2003-07-11
"1863","CZ0620191","9180","CZ0632","VMB1_VMB2",2017-10-19,2003-07-11
"1864","CZ0620191","9180","CZ1721","VMB1_VMB2",2013-09-27,2003-07-10
"1865","CZ0620194","9180","CZ1780","VMB1_VMB2",2014-09-27,2003-05-07
"1866","CZ0620204","9170","CZ0456","VMB1_VMB2",2015-06-19,2002-12-31
"1867","CZ0620245","9110","CZ0464","VMB2_VMB0",2024-07-24,2007-07-17
"1868","CZ0620245","9110","CZ1000","VMB2_VMB0",2023-10-25,2008-09-26
"1869","CZ0620245","9110","CZ1484","VMB1_VMB2",2009-04-30,2005-09-06
"1870","CZ0620245","9130","CZ0464","VMB2_VMB0",2024-07-24,2009-06-15
"1871","CZ0620245","9130","CZ1000","VMB2_VMB0",2023-10-25,2008-09-26
"1872","CZ0620245","9130","CZ1484","VMB1_VMB2",2009-04-30,2005-09-06
"1873","CZ0620245","9180","CZ0464","VMB2_VMB0",2024-05-11,2007-07-27
"1874","CZ0620245","9180","CZ1000","VMB2_VMB0",2023-10-25,2008-09-26
"1875","CZ0620245","9180","CZ1484","VMB1_VMB2",2009-04-30,2005-09-06
"1876","CZ0620245","91E0","CZ0464","VMB2_VMB0",2024-07-24,2007-08-09
"1877","CZ0620245","91E0","CZ1000","VMB2_VMB0",2023-10-25,2007-08-09
"1878","CZ0620245","91E0","CZ1484","VMB1_VMB2",2009-04-30,2005-06-13
"1879","CZ0620412","9180","CZ0461","VMB2_VMB0",2023-10-18,2009-09-11
"1880","CZ0620421","91G0","CZ1184","VMB1_VMB2",2016-08-09,2002-04-26
"1881","CZ0620421","91G0","CZ1204","VMB2_VMB0",2024-07-18,2016-08-08
"1882","CZ0623004","91E0","CZ0540","VMB1_VMB2",2009-09-26,2005-09-05
"1883","CZ0623046","91E0","CZ1046","VMB1_VMB2",2012-06-20,2003-05-09
"1884","CZ0623798","91E0","CZ0533","VMB1_VMB2",2009-09-13,2002-08-20
"1885","CZ0623798","91E0","CZ1065","VMB1_VMB2",2018-04-30,2002-08-20
"1886","CZ0623799","91F0","CZ1046","VMB1_VMB2",2012-04-23,2002-07-15
"1887","CZ0624060","91G0","CZ0485","VMB2_VMB0",2024-05-30,2009-08-24
"1888","CZ0624060","91I0","CZ0485","VMB2_VMB0",2024-05-23,2009-08-24
"1889","CZ0624062","91G0","CZ1309","VMB1_VMB2",2012-05-14,2002-11-11
"1890","CZ0624062","91I0","CZ1309","VMB1_VMB2",2012-05-14,2002-09-29
"1891","CZ0624064","9170","CZ0435","VMB2_VMB0",2022-09-22,2010-07-04
"1892","CZ0624064","9170","CZ0445","VMB1_VMB2",2013-03-28,2002-10-21
"1893","CZ0624064","9170","CZ0452","VMB2_VMB0",2023-10-10,2010-07-24
"1894","CZ0624064","9170","CZ1188","VMB1_VMB2",2010-05-20,2002-08-21
"1895","CZ0624064","91G0","CZ0435","VMB2_VMB0",2022-05-31,2009-07-12
"1896","CZ0624064","91G0","CZ0445","VMB1_VMB2",2009-05-27,2002-10-21
"1897","CZ0624064","91G0","CZ0452","VMB2_VMB0",2023-09-23,2010-07-19
"1898","CZ0624064","91I0","CZ0435","VMB2_VMB0",2022-09-22,2009-07-12
"1899","CZ0624064","91I0","CZ0452","VMB2_VMB0",2023-09-18,2010-07-03
"1900","CZ0624065","9150","CZ0632","VMB1_VMB2",2017-10-19,2001-06-10
"1901","CZ0624065","9170","CZ0632","VMB1_VMB2",2017-10-19,2001-06-10
"1902","CZ0624065","9180","CZ0632","VMB1_VMB2",2017-10-19,2001-06-10
"1903","CZ0624065","91H0","CZ0632","VMB1_VMB2",2017-10-19,2001-06-10
"1904","CZ0624066","9170","CZ1077","VMB1_VMB2",2012-06-06,2001-06-18
"1905","CZ0624068","91E0","CZ1058","VMB1_VMB2",2009-07-16,2003-06-05
"1906","CZ0624068","91F0","CZ1058","VMB1_VMB2",2009-07-16,2005-07-05
"1907","CZ0624069","9170","CZ1290","VMB1_VMB2",2014-05-21,2005-09-27
"1908","CZ0624069","91I0","CZ1290","VMB1_VMB2",2014-05-21,2001-07-11
"1909","CZ0624070","91E0","CZ0439","VMB1_VMB2",2010-05-11,2005-08-02
"1910","CZ0624070","91E0","CZ0442","VMB2_VMB0",2022-09-12,2007-08-15
"1911","CZ0624070","91E0","CZ0450","VMB2_VMB0",2024-10-16,2008-09-29
"1912","CZ0624070","91E0","CZ0454","VMB2_VMB0",2022-08-16,2007-09-19
"1913","CZ0624070","91G0","CZ0439","VMB1_VMB2",2010-05-11,2002-09-04
"1914","CZ0624070","91G0","CZ0442","VMB2_VMB0",2022-10-14,2007-08-13
"1915","CZ0624070","91G0","CZ0450","VMB2_VMB0",2024-10-15,2008-09-28
"1916","CZ0624070","91G0","CZ0454","VMB2_VMB0",2022-08-19,2007-09-20
"1917","CZ0624070","91I0","CZ0439","VMB1_VMB2",2010-05-11,2002-09-04
"1918","CZ0624070","91I0","CZ0442","VMB2_VMB0",2022-10-26,2007-08-22
"1919","CZ0624070","91I0","CZ0450","VMB2_VMB0",2024-10-16,2008-09-28
"1920","CZ0624071","91E0","CZ1033","VMB2_VMB0",2025-06-25,2018-05-08
"1921","CZ0624071","91F0","CZ1033","VMB2_VMB0",2025-06-25,2018-05-08
"1922","CZ0624072","9130","CZ1018","VMB2_VMB0",2021-05-28,2013-07-01
"1923","CZ0624072","9130","CZ1035","VMB1_VMB2",2010-07-09,2002-11-19
"1924","CZ0624072","9130","CZ1041","VMB1_VMB2",2013-06-14,2003-01-06
"1925","CZ0624072","9170","CZ1018","VMB1_VMB2",2013-07-01,2004-08-15
"1926","CZ0624072","9170","CZ1024","VMB1_VMB2",2013-05-15,2003-09-01
"1927","CZ0624072","9170","CZ1034","VMB1_VMB2",2010-10-03,2003-06-23
"1928","CZ0624072","9170","CZ1035","VMB1_VMB2",2010-07-11,2002-11-19
"1929","CZ0624072","9170","CZ1041","VMB1_VMB2",2013-06-27,2004-05-19
"1930","CZ0624072","91E0","CZ1018","VMB2_VMB0",2021-05-28,2013-07-01
"1931","CZ0624072","91E0","CZ1024","VMB1_VMB2",2013-05-15,2004-05-19
"1932","CZ0624072","91E0","CZ1034","VMB1_VMB2",2010-10-02,2003-01-06
"1933","CZ0624072","91E0","CZ1035","VMB1_VMB2",2010-07-08,2002-11-19
"1934","CZ0624072","91E0","CZ1041","VMB1_VMB2",2013-06-27,2004-05-19
"1935","CZ0624072","91G0","CZ1018","VMB2_VMB0",2021-05-28,2013-07-01
"1936","CZ0624072","91G0","CZ1034","VMB1_VMB2",2010-10-02,2002-08-01
"1937","CZ0624072","91I0","CZ1018","VMB2_VMB0",2021-05-26,2013-07-01
"1938","CZ0624072","91I0","CZ1034","VMB1_VMB2",2010-08-02,2002-11-28
"1939","CZ0624072","91I0","CZ1035","VMB1_VMB2",2010-07-11,2002-11-19
"1940","CZ0624072","91I0","CZ1041","VMB1_VMB2",2013-06-14,2003-01-06
"1941","CZ0624094","9170","CZ1369","VMB2_VMB0",2024-08-14,2010-04-18
"1942","CZ0624095","9170","CZ0486","VMB1_VMB2",2014-09-09,2001-07-30
"1943","CZ0624095","9170","CZ0548","VMB1_VMB2",2009-08-12,2003-08-13
"1944","CZ0624095","9170","CZ1145","VMB1_VMB2",2014-09-06,2002-06-12
"1945","CZ0624095","9170","CZ1161","VMB1_VMB2",2009-05-13,2003-08-13
"1946","CZ0624095","9170","CZ1193","VMB1_VMB2",2014-10-03,2002-06-11
"1947","CZ0624095","9180","CZ0486","VMB1_VMB2",2014-09-09,2001-06-23
"1948","CZ0624095","9180","CZ0548","VMB1_VMB2",2009-05-13,2003-08-13
"1949","CZ0624095","9180","CZ1145","VMB1_VMB2",2014-09-06,2002-06-14
"1950","CZ0624095","9180","CZ1161","VMB1_VMB2",2009-05-13,2003-08-12
"1951","CZ0624095","9180","CZ1193","VMB1_VMB2",2014-10-03,2002-06-14
"1952","CZ0624095","91H0","CZ0486","VMB1_VMB2",2014-09-09,2001-06-23
"1953","CZ0624095","91H0","CZ0548","VMB1_VMB2",2009-05-08,2002-06-05
"1954","CZ0624095","91H0","CZ1161","VMB1_VMB2",2009-05-13,2003-06-05
"1955","CZ0624095","91U0","CZ0486","VMB1_VMB2",2014-09-09,2007-05-09
"1956","CZ0624096","9170","CZ0535","VMB1_VMB2",2018-04-30,2002-04-28
"1957","CZ0624096","9170","CZ1074","VMB2_VMB0",2023-10-14,2016-06-29
"1958","CZ0624096","9170","CZ1091","VMB1_VMB2",2016-07-07,2005-06-15
"1959","CZ0624096","9170","CZ1108","VMB1_VMB2",2016-08-11,2005-06-17
"1960","CZ0624096","9170","CZ1111","VMB1_VMB2",2010-08-28,2003-03-18
"1961","CZ0624096","9170","CZ1161","VMB1_VMB2",2009-04-28,2002-06-11
"1962","CZ0624096","9180","CZ0535","VMB1_VMB2",2018-04-30,2005-06-13
"1963","CZ0624096","9180","CZ1074","VMB2_VMB0",2023-10-15,2010-05-12
"1964","CZ0624096","9180","CZ1091","VMB1_VMB2",2016-07-07,2005-06-16
"1965","CZ0624096","9180","CZ1108","VMB1_VMB2",2016-08-11,2003-03-18
"1966","CZ0624096","91I0","CZ0535","VMB1_VMB2",2018-05-30,2005-06-12
"1967","CZ0624096","91I0","CZ1074","VMB2_VMB0",2023-10-13,2016-06-30
"1968","CZ0624096","91I0","CZ1091","VMB1_VMB2",2016-07-06,2005-06-16
"1969","CZ0624099","91E0","CZ1019","VMB1_VMB2",2014-09-07,2002-05-19
"1970","CZ0624099","91E0","CZ1037","VMB2_VMB0",2025-09-02,2011-09-19
"1971","CZ0624099","91F0","CZ0436","VMB1_VMB2",2014-09-14,2002-05-19
"1972","CZ0624099","91F0","CZ1019","VMB1_VMB2",2014-09-07,2005-09-14
"1973","CZ0624099","91F0","CZ1037","VMB2_VMB0",2025-09-03,2014-07-21
"1974","CZ0624100","91G0","CZ0001","VMB1_VMB2",2013-09-05,2002-06-20
"1975","CZ0624100","91G0","CZ1031","VMB1_VMB2",2011-08-20,2002-08-11
"1976","CZ0624100","91G0","CZ1037","VMB1_VMB2",2011-09-24,2002-08-04
"1977","CZ0624100","91H0","CZ0001","VMB1_VMB2",2013-09-05,2002-06-20
"1978","CZ0624100","91H0","CZ1031","VMB1_VMB2",2011-08-02,2002-10-12
"1979","CZ0624100","91I0","CZ0001","VMB1_VMB2",2013-09-05,2002-06-20
"1980","CZ0624100","91I0","CZ1031","VMB1_VMB2",2011-08-20,2005-06-10
"1981","CZ0624101","91G0","CZ0002","VMB1_VMB2",2014-06-04,2004-09-29
"1982","CZ0624101","91I0","CZ0002","VMB1_VMB2",2014-06-04,2002-07-18
"1983","CZ0624103","91E0","CZ0004","VMB1_VMB2",2014-07-10,2004-04-28
"1984","CZ0624103","91E0","CZ0444","VMB2_VMB0",2021-06-28,2007-06-21
"1985","CZ0624103","91E0","CZ1080","VMB2_VMB0",2024-08-31,2009-10-21
"1986","CZ0624103","91F0","CZ0004","VMB1_VMB2",2014-08-07,2004-05-01
"1987","CZ0624103","91F0","CZ1080","VMB2_VMB0",2024-08-31,2009-10-20
"1988","CZ0624104","9180","CZ0001","VMB1_VMB2",2013-04-26,2001-07-15
"1989","CZ0624104","9180","CZ0483","VMB2_VMB0",2022-08-14,2009-09-16
"1990","CZ0624104","91G0","CZ0001","VMB1_VMB2",2013-09-05,2001-07-15
"1991","CZ0624104","91G0","CZ0483","VMB2_VMB0",2022-08-14,2009-09-16
"1992","CZ0624104","91H0","CZ0483","VMB2_VMB0",2022-08-14,2009-09-16
"1993","CZ0624106","9170","CZ0961","VMB2_VMB0",2024-05-13,2015-04-13
"1994","CZ0624106","9170","CZ1104","VMB1_VMB2",2015-04-16,2004-09-17
"1995","CZ0624106","9170","CZ1133","VMB1_VMB2",2015-06-08,2004-09-17
"1996","CZ0624106","91G0","CZ0961","VMB2_VMB0",2024-05-13,2015-04-15
"1997","CZ0624106","91G0","CZ1104","VMB1_VMB2",2015-04-16,2004-09-17
"1998","CZ0624114","91G0","CZ0441","VMB1_VMB2",2007-07-26,2002-07-16
"1999","CZ0624114","91G0","CZ0546","VMB1_VMB2",2010-09-18,2001-08-13
"2000","CZ0624114","91G0","CZ1120","VMB1_VMB2",2012-05-18,2004-06-12
"2001","CZ0624114","91I0","CZ1120","VMB1_VMB2",2012-05-18,2004-06-12
"2002","CZ0624119","91E0","CZ1008","VMB1_VMB2",2012-08-28,2002-09-25
"2003","CZ0624119","91E0","CZ1009","VMB1_VMB2",2012-08-18,2002-09-25
"2004","CZ0624119","91E0","CZ1010","VMB2_VMB0",2025-06-17,2012-09-07
"2005","CZ0624119","91E0","CZ1011","VMB1_VMB2",2014-08-31,2004-08-02
"2006","CZ0624119","91E0","CZ1012","VMB2_VMB0",2025-07-23,2010-09-10
"2007","CZ0624119","91E0","CZ1020","VMB2_VMB0",2024-10-30,2010-08-18
"2008","CZ0624119","91F0","CZ1008","VMB1_VMB2",2012-08-28,2003-05-30
"2009","CZ0624119","91F0","CZ1009","VMB1_VMB2",2012-08-18,2003-05-30
"2010","CZ0624119","91F0","CZ1010","VMB2_VMB0",2025-06-17,2014-08-24
"2011","CZ0624119","91F0","CZ1011","VMB1_VMB2",2014-08-31,2004-08-02
"2012","CZ0624119","91F0","CZ1012","VMB2_VMB0",2025-07-23,2010-09-10
"2013","CZ0624119","91F0","CZ1020","VMB2_VMB0",2025-05-01,2010-09-10
"2014","CZ0624119","91G0","CZ1008","VMB1_VMB2",2012-08-28,2003-05-30
"2015","CZ0624119","91G0","CZ1009","VMB1_VMB2",2012-08-18,2002-09-25
"2016","CZ0624119","91G0","CZ1010","VMB2_VMB0",2025-06-17,2012-09-06
"2017","CZ0624119","91G0","CZ1011","VMB1_VMB2",2014-08-28,2002-09-25
"2018","CZ0624119","91G0","CZ1012","VMB2_VMB0",2025-07-10,2010-08-26
"2019","CZ0624119","91G0","CZ1020","VMB2_VMB0",2024-10-30,2010-08-18
"2020","CZ0624129","9130","CZ0465","VMB1_VMB2",2012-07-24,2004-08-05
"2021","CZ0624129","9130","CZ1484","VMB1_VMB2",2009-05-22,2004-09-09
"2022","CZ0624130","9130","CZ0105","VMB1_VMB2",2014-07-01,2004-08-10
"2023","CZ0624130","9130","CZ0463","VMB1_VMB2",2008-03-03,2002-07-15
"2024","CZ0624130","9130","CZ0465","VMB1_VMB2",2012-07-24,2003-08-05
"2025","CZ0624130","9130","CZ0593","VMB2_VMB0",2024-10-04,2010-09-07
"2026","CZ0624130","9130","CZ0964","VMB1_VMB2",2010-06-14,2003-05-13
"2027","CZ0624130","9130","CZ1397","VMB1_VMB2",2018-09-19,2001-05-06
"2028","CZ0624130","9130","CZ1432","VMB1_VMB2",2013-06-14,2001-08-01
"2029","CZ0624130","9130","CZ1456","VMB1_VMB2",2013-10-02,2003-10-15
"2030","CZ0624130","9130","CZ1484","VMB1_VMB2",2009-04-26,2003-08-05
"2031","CZ0624130","9130","CZ1493","VMB1_VMB2",2012-09-04,2001-09-07
"2032","CZ0624130","9130","CZ1569","VMB1_VMB2",2013-08-08,2005-08-19
"2033","CZ0624130","9130","CZ1613","VMB1_VMB2",2010-09-14,2005-08-19
"2034","CZ0624130","9130","CZ1672","VMB1_VMB2",2012-10-03,2002-07-15
"2035","CZ0624130","9150","CZ0105","VMB1_VMB2",2011-11-04,2002-07-15
"2036","CZ0624130","9150","CZ0463","VMB1_VMB2",2008-01-03,2002-07-15
"2037","CZ0624130","9150","CZ0465","VMB1_VMB2",2012-07-24,2001-08-01
"2038","CZ0624130","9150","CZ1456","VMB1_VMB2",2013-10-02,2001-08-01
"2039","CZ0624130","9150","CZ1493","VMB1_VMB2",2012-08-19,2001-08-01
"2040","CZ0624130","9150","CZ1569","VMB1_VMB2",2013-08-02,2002-07-15
"2041","CZ0624130","9150","CZ1613","VMB1_VMB2",2010-07-25,2002-07-15
"2042","CZ0624130","9150","CZ1672","VMB1_VMB2",2012-09-26,2002-07-15
"2043","CZ0624130","9170","CZ0105","VMB1_VMB2",2011-11-04,2004-08-10
"2044","CZ0624130","9170","CZ0463","VMB1_VMB2",2008-01-10,2002-07-15
"2045","CZ0624130","9170","CZ0465","VMB1_VMB2",2012-07-24,2003-08-05
"2046","CZ0624130","9170","CZ0587","VMB1_VMB2",2014-06-22,2002-07-15
"2047","CZ0624130","9170","CZ0593","VMB2_VMB0",2024-10-04,2010-09-07
"2048","CZ0624130","9170","CZ0964","VMB1_VMB2",2010-06-14,2003-05-13
"2049","CZ0624130","9170","CZ1432","VMB1_VMB2",2014-05-27,2002-07-15
"2050","CZ0624130","9170","CZ1456","VMB1_VMB2",2013-10-02,2003-08-05
"2051","CZ0624130","9170","CZ1484","VMB1_VMB2",2009-04-26,2003-08-05
"2052","CZ0624130","9170","CZ1493","VMB1_VMB2",2012-09-04,2001-09-07
"2053","CZ0624130","9170","CZ1569","VMB1_VMB2",2013-08-08,2002-07-15
"2054","CZ0624130","9170","CZ1613","VMB1_VMB2",2010-09-14,2003-08-05
"2055","CZ0624130","9170","CZ1665","VMB1_VMB2",2012-10-20,2002-07-15
