kod_chu,DRUH,KOD_LOKAL,POLE,ROK,ID_IND,SKUPINA,NAZEV_LOK,ID_ND_AKCE,DATUM,HOD_IND,TYP_IND,LIM_IND,JEDNOTKA,LIM_INDLIST,STAV_IND,KLIC,IND_GRP,UROVEN,CILMON,IND_SUM,IND_SUMKLIC,IND_SUMOST,IND_LEN,IND_LENKLIC,IND_LENOST,CELKOVE
CZ0323167,Bombina variegata,CZ0323167,6247c,2017,CELKOVE_HODNOCENI,Obojživelníci,"Rokycany - vojenské cvičiště, Rokycany - vojenské cvičiště - tůně J od navážky - dolní nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní velká, Rokycany - vojenské cvičiště - tůně Z od navážky - dolní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""I"", Rokycany - vojenské cvičiště - tůně Z od navážky - horní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""V"", Rokycany - vojenské cvičiště - louže JZ od navážky, Rokycany - vojenské cvičiště - tůň JZ od navážky, Rokycany - vojenské cvičiště - tůně J od navážky - dolní velká, Rokycany - vojenské cvičiště - tůně J od navážky - dolní malá, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední velká, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní nudle","10148323, 10160007, 10160008, 10160099, 10160100, 10160247, 10160383, 10160384, 10160405, 10160406, 10160417, 10160418, 10160419, 10160420, 10160421, 10160422, 10160423, 10160424, 10160425, 10160426, 10160427, 10160428, 10160429, 10160430, 10160431, 10160432",17406,špatný,NA,NA,NA,NA,0,NA,NA,NA,1,2,1,1,9,2,7,0
CZ0323167,Bombina variegata,CZ0323167,6247c,2017,POP_REPROPERIOD3,Obojživelníci,"Rokycany - vojenské cvičiště, Rokycany - vojenské cvičiště - tůně J od navážky - dolní nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní velká, Rokycany - vojenské cvičiště - tůně Z od navážky - dolní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""I"", Rokycany - vojenské cvičiště - tůně Z od navážky - horní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""V"", Rokycany - vojenské cvičiště - louže JZ od navážky, Rokycany - vojenské cvičiště - tůň JZ od navážky, Rokycany - vojenské cvičiště - tůně J od navážky - dolní velká, Rokycany - vojenské cvičiště - tůně J od navážky - dolní malá, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední velká, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní nudle","10148323, 10160007, 10160008, 10160099, 10160100, 10160247, 10160383, 10160384, 10160405, 10160406, 10160417, 10160418, 10160419, 10160420, 10160421, 10160422, 10160423, 10160424, 10160425, 10160426, 10160427, 10160428, 10160429, 10160430, 10160431, 10160432",17406,1,min,1,rozmnožování za 3 roky,alespoň 1 rozmnožování za 3 roky,1,ano,minmax,lok,1,2,1,1,9,2,7,0
CZ0323167,Bombina variegata,CZ0323167,6247c,2017,STA_POKRVEGETACE,Obojživelníci,"Rokycany - vojenské cvičiště, Rokycany - vojenské cvičiště - tůně J od navážky - dolní nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní velká, Rokycany - vojenské cvičiště - tůně Z od navážky - dolní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""I"", Rokycany - vojenské cvičiště - tůně Z od navážky - horní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""V"", Rokycany - vojenské cvičiště - louže JZ od navážky, Rokycany - vojenské cvičiště - tůň JZ od navážky, Rokycany - vojenské cvičiště - tůně J od navážky - dolní velká, Rokycany - vojenské cvičiště - tůně J od navážky - dolní malá, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední velká, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní nudle","10148323, 10160007, 10160008, 10160099, 10160100, 10160247, 10160383, 10160384, 10160405, 10160406, 10160417, 10160418, 10160419, 10160420, 10160421, 10160422, 10160423, 10160424, 10160425, 10160426, 10160427, 10160428, 10160429, 10160430, 10160431, 10160432",17406,neznámý,val,0,NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323167,Bombina variegata,CZ0323167,6247c,2017,STA_RYBY,Obojživelníci,"Rokycany - vojenské cvičiště, Rokycany - vojenské cvičiště - tůně J od navážky - dolní nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní velká, Rokycany - vojenské cvičiště - tůně Z od navážky - dolní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""I"", Rokycany - vojenské cvičiště - tůně Z od navážky - horní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""V"", Rokycany - vojenské cvičiště - louže JZ od navážky, Rokycany - vojenské cvičiště - tůň JZ od navážky, Rokycany - vojenské cvičiště - tůně J od navážky - dolní velká, Rokycany - vojenské cvičiště - tůně J od navážky - dolní malá, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední velká, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní nudle","10148323, 10160007, 10160008, 10160099, 10160100, 10160247, 10160383, 10160384, 10160405, 10160406, 10160417, 10160418, 10160419, 10160420, 10160421, 10160422, 10160423, 10160424, 10160425, 10160426, 10160427, 10160428, 10160429, 10160430, 10160431, 10160432",17406,ne,val,ne,zaznamenán nadměrný tlak ryb,ne,1,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323167,Bombina variegata,CZ0323167,6247c,2017,STA_UHYNOBOJZIVELNIK,Obojživelníci,"Rokycany - vojenské cvičiště, Rokycany - vojenské cvičiště - tůně J od navážky - dolní nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní velká, Rokycany - vojenské cvičiště - tůně Z od navážky - dolní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""I"", Rokycany - vojenské cvičiště - tůně Z od navážky - horní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""V"", Rokycany - vojenské cvičiště - louže JZ od navážky, Rokycany - vojenské cvičiště - tůň JZ od navážky, Rokycany - vojenské cvičiště - tůně J od navážky - dolní velká, Rokycany - vojenské cvičiště - tůně J od navážky - dolní malá, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední velká, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní nudle","10148323, 10160007, 10160008, 10160099, 10160100, 10160247, 10160383, 10160384, 10160405, 10160406, 10160417, 10160418, 10160419, 10160420, 10160421, 10160422, 10160423, 10160424, 10160425, 10160426, 10160427, 10160428, 10160429, 10160430, 10160431, 10160432",17406,neznámý,val,ne,NA,ne,NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323167,Bombina variegata,CZ0323167,6247c,2017,STA_VYSYCHANI,Obojživelníci,"Rokycany - vojenské cvičiště, Rokycany - vojenské cvičiště - tůně J od navážky - dolní nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní velká, Rokycany - vojenské cvičiště - tůně Z od navážky - dolní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""I"", Rokycany - vojenské cvičiště - tůně Z od navážky - horní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""V"", Rokycany - vojenské cvičiště - louže JZ od navážky, Rokycany - vojenské cvičiště - tůň JZ od navážky, Rokycany - vojenské cvičiště - tůně J od navážky - dolní velká, Rokycany - vojenské cvičiště - tůně J od navážky - dolní malá, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední velká, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní nudle","10148323, 10160007, 10160008, 10160099, 10160100, 10160247, 10160383, 10160384, 10160405, 10160406, 10160417, 10160418, 10160419, 10160420, 10160421, 10160422, 10160423, 10160424, 10160425, 10160426, 10160427, 10160428, 10160429, 10160430, 10160431, 10160432",17406,neznámý,val,26-50 %,NA,"26-50 %, 51-75 %, 76-100 %, alespoň 25 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323167,Bombina variegata,CZ0323167,6247c,2017,STA_VYSYCHANIPERIOD3,Obojživelníci,"Rokycany - vojenské cvičiště, Rokycany - vojenské cvičiště - tůně J od navážky - dolní nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní velká, Rokycany - vojenské cvičiště - tůně Z od navážky - dolní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""I"", Rokycany - vojenské cvičiště - tůně Z od navážky - horní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""V"", Rokycany - vojenské cvičiště - louže JZ od navážky, Rokycany - vojenské cvičiště - tůň JZ od navážky, Rokycany - vojenské cvičiště - tůně J od navážky - dolní velká, Rokycany - vojenské cvičiště - tůně J od navážky - dolní malá, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední velká, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní nudle","10148323, 10160007, 10160008, 10160099, 10160100, 10160247, 10160383, 10160384, 10160405, 10160406, 10160417, 10160418, 10160419, 10160420, 10160421, 10160422, 10160423, 10160424, 10160425, 10160426, 10160427, 10160428, 10160429, 10160430, 10160431, 10160432",17406,0,max,2,NA,nejvýš 2 NA,1,ne,minmax,lok,1,2,1,1,9,2,7,0
CZ0323167,Bombina variegata,CZ0323167,6247c,2017,STA_ZASTINENILITORAL,Obojživelníci,"Rokycany - vojenské cvičiště, Rokycany - vojenské cvičiště - tůně J od navážky - dolní nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní velká, Rokycany - vojenské cvičiště - tůně Z od navážky - dolní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""I"", Rokycany - vojenské cvičiště - tůně Z od navážky - horní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""V"", Rokycany - vojenské cvičiště - louže JZ od navážky, Rokycany - vojenské cvičiště - tůň JZ od navážky, Rokycany - vojenské cvičiště - tůně J od navážky - dolní velká, Rokycany - vojenské cvičiště - tůně J od navážky - dolní malá, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední velká, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní nudle","10148323, 10160007, 10160008, 10160099, 10160100, 10160247, 10160383, 10160384, 10160405, 10160406, 10160417, 10160418, 10160419, 10160420, 10160421, 10160422, 10160423, 10160424, 10160425, 10160426, 10160427, 10160428, 10160429, 10160430, 10160431, 10160432",17406,neznámý,val,0-25 %,NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323167,Bombina variegata,CZ0323167,6247c,2017,STA_ZTRATABIO,Obojživelníci,"Rokycany - vojenské cvičiště, Rokycany - vojenské cvičiště - tůně J od navážky - dolní nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní velká, Rokycany - vojenské cvičiště - tůně Z od navážky - dolní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""I"", Rokycany - vojenské cvičiště - tůně Z od navážky - horní, Rokycany - vojenské cvičiště - tůně Z od navážky - střední ""V"", Rokycany - vojenské cvičiště - louže JZ od navážky, Rokycany - vojenské cvičiště - tůň JZ od navážky, Rokycany - vojenské cvičiště - tůně J od navážky - dolní velká, Rokycany - vojenské cvičiště - tůně J od navážky - dolní malá, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední velká, Rokycany - vojenské cvičiště - tůně J od navážky - prostřední nudle, Rokycany - vojenské cvičiště - tůně J od navážky - horní nudle","10148323, 10160007, 10160008, 10160099, 10160100, 10160247, 10160383, 10160384, 10160405, 10160406, 10160417, 10160418, 10160419, 10160420, 10160421, 10160422, 10160423, 10160424, 10160425, 10160426, 10160427, 10160428, 10160429, 10160430, 10160431, 10160432",17406,ne,val,ne,zaznamenána ztráta vodních biotopů,ne,1,ne,val,lok,1,2,1,1,9,2,7,0
CZ0724090,Bombina variegata,CZ0724090,7172a,2017,CELKOVE_HODNOCENI,Obojživelníci,Strání,10149586,17324,špatný,NA,NA,NA,NA,0,NA,NA,NA,0,5,1,4,9,2,7,0
CZ0724090,Bombina variegata,CZ0724090,7172a,2017,POP_REPROPERIOD3,Obojživelníci,Strání,10149586,17324,3,min,1,rozmnožování za 3 roky,alespoň 1 rozmnožování za 3 roky,1,ano,minmax,lok,0,5,1,4,9,2,7,0
CZ0724090,Bombina variegata,CZ0724090,7172a,2017,STA_POKRVEGETACE,Obojživelníci,Strání,10149586,17324,neznámý,val,0,NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,ne,val,lok,0,5,1,4,9,2,7,0
CZ0724090,Bombina variegata,CZ0724090,7172a,2017,STA_RYBY,Obojživelníci,Strání,10149586,17324,ne,val,ne,zaznamenán nadměrný tlak ryb,ne,1,ne,val,lok,0,5,1,4,9,2,7,0
CZ0724090,Bombina variegata,CZ0724090,7172a,2017,STA_UHYNOBOJZIVELNIK,Obojživelníci,Strání,10149586,17324,neznámý,val,ne,NA,ne,NA,ne,val,lok,0,5,1,4,9,2,7,0
CZ0724090,Bombina variegata,CZ0724090,7172a,2017,STA_VYSYCHANI,Obojživelníci,Strání,10149586,17324,neznámý,val,26-50 %,NA,"26-50 %, 51-75 %, 76-100 %, alespoň 25 NA",NA,ne,val,lok,0,5,1,4,9,2,7,0
CZ0724090,Bombina variegata,CZ0724090,7172a,2017,STA_VYSYCHANIPERIOD3,Obojživelníci,Strání,10149586,17324,0,max,2,NA,nejvýš 2 NA,1,ne,minmax,lok,0,5,1,4,9,2,7,0
CZ0724090,Bombina variegata,CZ0724090,7172a,2017,STA_ZASTINENILITORAL,Obojživelníci,Strání,10149586,17324,neznámý,val,0-25 %,NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,ne,val,lok,0,5,1,4,9,2,7,0
CZ0724090,Bombina variegata,CZ0724090,7172a,2017,STA_ZTRATABIO,Obojživelníci,Strání,10149586,17324,ne,val,ne,zaznamenána ztráta vodních biotopů,ne,1,ne,val,lok,0,5,1,4,9,2,7,0
CZ0724089,Bombina variegata,CZ0724089,6574b,2018,CELKOVE_HODNOCENI,Obojživelníci,"Láz, Rožnov pod Radhoštěm - Rožnov pod Radhoštěm, Hradisko","10159257, 10290948, 10406505",17727,špatný,NA,NA,NA,NA,0,NA,NA,NA,0,46,13,33,9,2,7,0
CZ0724089,Bombina variegata,CZ0724089,6574b,2018,POP_REPROPERIOD3,Obojživelníci,"Láz, Rožnov pod Radhoštěm - Rožnov pod Radhoštěm, Hradisko","10159257, 10290948, 10406505",17727,3,min,1,rozmnožování za 3 roky,alespoň 1 rozmnožování za 3 roky,1,ano,minmax,lok,0,46,13,33,9,2,7,0
CZ0724089,Bombina variegata,CZ0724089,6574b,2018,STA_POKRVEGETACE,Obojživelníci,"Láz, Rožnov pod Radhoštěm - Rožnov pod Radhoštěm, Hradisko","10159257, 10290948, 10406505",17727,neznámý,val,0,NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,ne,val,lok,0,46,13,33,9,2,7,0
CZ0724089,Bombina variegata,CZ0724089,6574b,2018,STA_RYBY,Obojživelníci,"Láz, Rožnov pod Radhoštěm - Rožnov pod Radhoštěm, Hradisko","10159257, 10290948, 10406505",17727,ne,val,ne,zaznamenán nadměrný tlak ryb,ne,1,ne,val,lok,0,46,13,33,9,2,7,0
CZ0724089,Bombina variegata,CZ0724089,6574b,2018,STA_UHYNOBOJZIVELNIK,Obojživelníci,"Láz, Rožnov pod Radhoštěm - Rožnov pod Radhoštěm, Hradisko","10159257, 10290948, 10406505",17727,neznámý,val,ne,NA,ne,NA,ne,val,lok,0,46,13,33,9,2,7,0
CZ0724089,Bombina variegata,CZ0724089,6574b,2018,STA_VYSYCHANI,Obojživelníci,"Láz, Rožnov pod Radhoštěm - Rožnov pod Radhoštěm, Hradisko","10159257, 10290948, 10406505",17727,neznámý,val,26-50 %,NA,"26-50 %, 51-75 %, 76-100 %, alespoň 25 NA",NA,ne,val,lok,0,46,13,33,9,2,7,0
CZ0724089,Bombina variegata,CZ0724089,6574b,2018,STA_VYSYCHANIPERIOD3,Obojživelníci,"Láz, Rožnov pod Radhoštěm - Rožnov pod Radhoštěm, Hradisko","10159257, 10290948, 10406505",17727,0,max,2,NA,nejvýš 2 NA,1,ne,minmax,lok,0,46,13,33,9,2,7,0
CZ0724089,Bombina variegata,CZ0724089,6574b,2018,STA_ZASTINENILITORAL,Obojživelníci,"Láz, Rožnov pod Radhoštěm - Rožnov pod Radhoštěm, Hradisko","10159257, 10290948, 10406505",17727,neznámý,val,0-25 %,NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,ne,val,lok,0,46,13,33,9,2,7,0
CZ0724089,Bombina variegata,CZ0724089,6574b,2018,STA_ZTRATABIO,Obojživelníci,"Láz, Rožnov pod Radhoštěm - Rožnov pod Radhoštěm, Hradisko","10159257, 10290948, 10406505",17727,ne,val,ne,zaznamenána ztráta vodních biotopů,ne,1,ne,val,lok,0,46,13,33,9,2,7,0
CZ0813469,Bombina variegata,CZ0813469,5872c,2017,CELKOVE_HODNOCENI,Obojživelníci,Staré hliniště,"10159419, 10159420, 10159422",17378,špatný,NA,NA,NA,NA,0,NA,NA,NA,1,1,0,1,9,2,7,0
CZ0813469,Bombina variegata,CZ0813469,5872c,2017,POP_REPROPERIOD3,Obojživelníci,Staré hliniště,"10159419, 10159420, 10159422",17378,0,min,1,rozmnožování za 3 roky,alespoň 1 rozmnožování za 3 roky,0,ano,minmax,lok,1,1,0,1,9,2,7,0
CZ0813469,Bombina variegata,CZ0813469,5872c,2017,STA_POKRVEGETACE,Obojživelníci,Staré hliniště,"10159419, 10159420, 10159422",17378,neznámý,val,0,NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,ne,val,lok,1,1,0,1,9,2,7,0
CZ0813469,Bombina variegata,CZ0813469,5872c,2017,STA_RYBY,Obojživelníci,Staré hliniště,"10159419, 10159420, 10159422",17378,ne,val,ne,zaznamenán nadměrný tlak ryb,ne,1,ne,val,lok,1,1,0,1,9,2,7,0
CZ0813469,Bombina variegata,CZ0813469,5872c,2017,STA_UHYNOBOJZIVELNIK,Obojživelníci,Staré hliniště,"10159419, 10159420, 10159422",17378,neznámý,val,ne,NA,ne,NA,ne,val,lok,1,1,0,1,9,2,7,0
CZ0813469,Bombina variegata,CZ0813469,5872c,2017,STA_VYSYCHANI,Obojživelníci,Staré hliniště,"10159419, 10159420, 10159422",17378,neznámý,val,26-50 %,NA,"26-50 %, 51-75 %, 76-100 %, alespoň 25 NA",NA,ne,val,lok,1,1,0,1,9,2,7,0
CZ0813469,Bombina variegata,CZ0813469,5872c,2017,STA_VYSYCHANIPERIOD3,Obojživelníci,Staré hliniště,"10159419, 10159420, 10159422",17378,0,max,2,NA,nejvýš 2 NA,1,ne,minmax,lok,1,1,0,1,9,2,7,0
CZ0813469,Bombina variegata,CZ0813469,5872c,2017,STA_ZASTINENILITORAL,Obojživelníci,Staré hliniště,"10159419, 10159420, 10159422",17378,neznámý,val,0-25 %,NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,ne,val,lok,1,1,0,1,9,2,7,0
CZ0813469,Bombina variegata,CZ0813469,5872c,2017,STA_ZTRATABIO,Obojživelníci,Staré hliniště,"10159419, 10159420, 10159422",17378,ne,val,ne,zaznamenána ztráta vodních biotopů,ne,1,ne,val,lok,1,1,0,1,9,2,7,0
CZ0713385,Bombina variegata,CZ0713385,5769b,2017,CELKOVE_HODNOCENI,Obojživelníci,"mokřad Písečná, asi totožné s Psci","10159513, 10159514, 10159515, 10159516",17382,špatný,NA,NA,NA,NA,0,NA,NA,NA,1,1,0,1,9,2,7,0
CZ0713385,Bombina variegata,CZ0713385,5769b,2017,POP_REPROPERIOD3,Obojživelníci,"mokřad Písečná, asi totožné s Psci","10159513, 10159514, 10159515, 10159516",17382,0,min,1,rozmnožování za 3 roky,alespoň 1 rozmnožování za 3 roky,0,ano,minmax,lok,1,1,0,1,9,2,7,0
